GRT_LABELLED_TIME_SERIES_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumDimensions: 3
TotalNumTrainingExamples: 30
NumberOfClasses: 6
ClassIDsAndCounters: 
1	5
2	5
5	5
4	5
3	5
6	5
UseExternalRanges: 0
LabelledTimeSeriesTrainingData:
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 47
TimeSeriesData: 
0.316693	0.116437	-1.14542
0.311491	0.0802631	-1.00451
0.285247	0.0161896	-0.900948
0.238906	-0.0230584	-0.833801
0.309364	-0.168465	-0.75625
0.234414	-0.0632521	-0.730479
0.158519	-0.112194	-0.664987
0.120217	-0.17674	-0.609662
0.0736392	-0.182415	-0.570886
0.0639455	-0.303469	-0.473003
0.0261161	-0.320965	-0.386941
0.0079107	-0.375817	-0.346038
0.119507	-0.475356	-0.385286
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 37
TimeSeriesData: 
-0.0755504	0.409142	1.03899
0.0301355	0.403231	0.92101
0.0213874	0.342468	0.872068
0.0372285	0.341049	0.538224
0.452406	0.321898	-0.466856
0.788142	0.182166	-1.10381
0.946552	0.0977592	-1.0343
0.845831	0.0842824	-1.12792
0.599704	0.141499	-1.08489
0.350503	0.11029	-1.15228
0.304871	0.12353	-1.2582
0.378402	0.118565	-1.38209
0.411503	0.109108	-1.47619
0.486216	0.0939762	-1.53081
0.503239	0.110527	-1.54712
0.462809	0.115965	-1.48518
0.35334	0.10036	-1.37405
0.374146	0.0736429	-1.33031
0.316693	0.0329763	-1.26884
0.322604	-0.0362987	-1.16883
0.296123	-0.0897327	-1.08513
0.252147	-0.0821668	-1.00167
0.233232	-0.0535584	-0.990793
0.134403	-0.0613607	-0.870211
0.1266	-0.117395	-0.766417
0.174124	-0.128035	-0.747739
0.115724	-0.188798	-0.671607
0.125182	-0.224736	-0.595239
0.139368	-0.281244	-0.524545
0.147879	-0.33255	-0.521235
0.128965	-0.354775	-0.471348
0.109341	-0.409155	-0.433282
0.124709	-0.445565	-0.443449
0.100593	-0.502546	-0.418623
0.0854609	-0.543449	-0.407511
0.105085	-0.599956	-0.437301
0.106267	-0.634949	-0.483642
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 50
TimeSeriesData: 
0.276263	-0.271787	-0.937359
0.260658	-0.269895	-0.941142
